2025-03-26 19:16:51.522 | INFO     | __main__:read_raw_data:59 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-03-26 19:16:51.523 | INFO     | __main__:read_raw_data:61 - Reading data from C:\Projects\smart-store-loile\data\raw\products_data.csv
2025-03-26 19:16:51.528 | INFO     | __main__:read_raw_data:63 - Loaded dataframe with 8 rows and 6 columns
2025-03-26 19:16:51.528 | INFO     | __main__:main:242 - Initial dataframe columns: ProductID, ProductName, Category, UnitPrice, YearAdded, Supplier
2025-03-26 19:16:51.529 | INFO     | __main__:main:243 - Initial dataframe shape: (8, 6)
2025-03-26 19:16:51.530 | INFO     | __main__:main:252 - Cleaned column names: ProductID -> productid, ProductName -> productname, Category -> category, UnitPrice -> unitprice, YearAdded -> yearadded, Supplier -> supplier
2025-03-26 19:16:51.531 | INFO     | __main__:remove_duplicates:96 - FUNCTION START: remove_duplicates with dataframe shape=(8, 6)
2025-03-26 19:16:51.540 | INFO     | __main__:remove_duplicates:106 - Removed 0 duplicate rows
2025-03-26 19:16:51.541 | INFO     | __main__:remove_duplicates:107 - 8 records remaining after removing duplicates.
2025-03-26 19:16:51.541 | INFO     | __main__:handle_missing_values:121 - FUNCTION START: handle_missing_values with dataframe shape=(8, 6)
2025-03-26 19:16:51.543 | INFO     | __main__:handle_missing_values:126 - Missing values by column before handling:
productid      0
productname    0
category       0
unitprice      0
yearadded      0
supplier       0
dtype: int64
2025-03-26 19:16:51.545 | INFO     | __main__:handle_missing_values:140 - Missing values by column after handling:
productid      0
productname    0
category       0
unitprice      0
yearadded      0
supplier       0
dtype: int64
2025-03-26 19:16:51.546 | INFO     | __main__:handle_missing_values:141 - 8 records remaining after handling missing values.
2025-03-26 19:16:51.547 | INFO     | __main__:standardize_formats:188 - FUNCTION START: standardize_formats with dataframe shape=(8, 6)
2025-03-26 19:16:51.547 | INFO     | __main__:standardize_formats:198 - Completed standardizing formats
2025-03-26 19:16:51.548 | INFO     | __main__:remove_outliers:155 - FUNCTION START: remove_outliers with dataframe shape=(8, 6)
2025-03-26 19:16:51.548 | INFO     | __main__:remove_outliers:174 - Removed 0 outlier rows
